7585;1292;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p78;0;50;0;1;2065;standard;a:0:{};\N;\N;\N;\N
7586;1293;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p79;0;50;0;1;2065;standard;a:0:{};\N;\N;\N;\N
7587;1294;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p80;0;50;0;1;1734;standard;a:0:{};\N;\N;\N;\N
7588;1295;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p81;0;50;0;1;1960;standard;a:0:{};\N;\N;\N;\N
7589;1296;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p82;0;50;0;1;4191;standard;a:0:{};\N;\N;\N;\N
7590;1297;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p83;0;50;0;1;1780;standard;a:0:{};\N;\N;\N;\N
7591;1298;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p84;0;50;0;1;3802;standard;a:0:{};\N;\N;\N;\N
7592;1299;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p85;0;50;0;1;1659;standard;a:0:{};\N;\N;\N;\N
7593;1300;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p86;0;50;0;1;2188;standard;a:0:{};\N;\N;\N;\N
7594;1301;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p87;0;50;0;1;2078;standard;a:0:{};\N;\N;\N;\N
7595;1302;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p88;0;50;0;1;2181;standard;a:0:{};\N;\N;\N;\N
7596;1303;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p89;0;50;0;1;1947;standard;a:0:{};\N;\N;\N;\N
7597;1304;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p90;0;50;0;1;1947;standard;a:0:{};\N;\N;\N;\N
7598;1305;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p91;0;50;0;1;4162;standard;a:0:{};\N;\N;\N;\N
7599;1306;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p92;0;50;0;1;1947;standard;a:0:{};\N;\N;\N;\N
7600;1307;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p93;0;50;0;1;4162;standard;a:0:{};\N;\N;\N;\N
7601;1308;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p94;0;50;0;1;2330;standard;a:0:{};\N;\N;\N;\N
7602;1309;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p95;0;50;0;1;1857;standard;a:0:{};\N;\N;\N;\N
7603;1310;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p96;0;50;0;1;4007;standard;a:0:{};\N;\N;\N;\N
7604;1311;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p97;0;50;0;1;3791;standard;a:0:{};\N;\N;\N;\N
7605;1312;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p98;0;50;0;1;400;standard;a:0:{};\N;\N;\N;\N
7606;1313;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p99;0;50;0;1;400;standard;a:0:{};\N;\N;\N;\N
7607;1314;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p100;0;50;0;1;400;standard;a:0:{};\N;\N;\N;\N
7608;1315;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p101;0;50;0;1;1747;standard;a:0:{};\N;\N;\N;\N
7609;1316;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p102;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7610;1317;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p103;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7611;1318;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p104;0;50;0;1;1747;standard;a:0:{};\N;\N;\N;\N
7612;1319;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p105;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7613;1320;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p106;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7614;1321;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p107;0;50;0;1;1747;standard;a:0:{};\N;\N;\N;\N
7615;1322;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p108;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7616;1323;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p109;0;50;0;1;3735;standard;a:0:{};\N;\N;\N;\N
7617;1324;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p110;0;50;0;1;1866;standard;a:0:{};\N;\N;\N;\N
7618;1325;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p111;0;50;0;1;2468;standard;a:0:{};\N;\N;\N;\N
7619;1326;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p112;0;50;0;1;518;standard;a:0:{};\N;\N;\N;\N
7620;1327;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p113;0;50;0;1;237;standard;a:0:{};\N;\N;\N;\N
7621;1328;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p114;0;50;0;1;263;standard;a:0:{};\N;\N;\N;\N
7622;1329;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p115;0;50;0;1;372;standard;a:0:{};\N;\N;\N;\N
7623;1330;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p116;0;50;0;1;442;standard;a:0:{};\N;\N;\N;\N
7624;1331;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p117;0;50;0;1;410;standard;a:0:{};\N;\N;\N;\N
7625;1332;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p118;0;50;0;1;2574;standard;a:0:{};\N;\N;\N;\N
7626;1333;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p119;0;50;0;1;471;standard;a:0:{};\N;\N;\N;\N
7627;1334;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p120;0;50;0;1;409;standard;a:0:{};\N;\N;\N;\N
7628;1335;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p121;0;50;0;1;444;standard;a:0:{};\N;\N;\N;\N
7629;1336;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p122;0;50;0;1;480;standard;a:0:{};\N;\N;\N;\N
7630;1337;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p123;0;50;0;1;522;standard;a:0:{};\N;\N;\N;\N
7631;1338;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p124;0;50;0;1;790;standard;a:0:{};\N;\N;\N;\N
7632;1339;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p125;0;50;0;1;1169;standard;a:0:{};\N;\N;\N;\N
7633;1340;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p126;0;50;0;1;764;standard;a:0:{};\N;\N;\N;\N
7634;1341;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p127;0;50;0;1;601;standard;a:0:{};\N;\N;\N;\N
7635;1342;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p128;0;50;0;1;288;standard;a:0:{};\N;\N;\N;\N
7636;1343;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p129;0;50;0;1;482;standard;a:0:{};\N;\N;\N;\N
7637;1344;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p130;0;50;0;1;2520;standard;a:0:{};\N;\N;\N;\N
7638;1345;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p131;0;50;0;1;458;standard;a:0:{};\N;\N;\N;\N
7639;1346;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p132;0;50;0;1;1378;standard;a:0:{};\N;\N;\N;\N
7640;1347;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p133;0;50;0;1;548;standard;a:0:{};\N;\N;\N;\N
7641;1348;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p134;0;50;0;1;984;standard;a:0:{};\N;\N;\N;\N
7642;1349;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p135;0;50;0;1;999;standard;a:0:{};\N;\N;\N;\N
7643;1350;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p136;0;50;0;1;4109;standard;a:0:{};\N;\N;\N;\N
7644;1351;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p137;0;50;0;1;1200;standard;a:0:{};\N;\N;\N;\N
7645;1352;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p138;0;50;0;1;558;standard;a:0:{};\N;\N;\N;\N
7646;1353;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p139;0;50;0;1;520;standard;a:0:{};\N;\N;\N;\N
7647;1354;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p140;0;50;0;1;1113;standard;a:0:{};\N;\N;\N;\N
7648;1355;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p141;0;50;0;1;339;standard;a:0:{};\N;\N;\N;\N
7649;1356;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p142;0;50;0;1;1020;standard;a:0:{};\N;\N;\N;\N
7650;1357;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p143;0;50;0;1;1020;standard;a:0:{};\N;\N;\N;\N
7651;1358;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p144;0;50;0;1;1748;standard;a:0:{};\N;\N;\N;\N
7652;1359;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p145;0;50;0;1;685;standard;a:0:{};\N;\N;\N;\N
7653;1360;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p146;0;50;0;1;12880;standard;a:0:{};\N;\N;\N;\N
7654;1361;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p147;0;50;0;1;272;standard;a:0:{};\N;\N;\N;\N
7655;1362;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p148;0;50;0;1;1740;standard;a:0:{};\N;\N;\N;\N
7656;1363;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p149;0;50;0;1;2940;standard;a:0:{};\N;\N;\N;\N
7657;1364;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p150;0;50;0;1;1596;standard;a:0:{};\N;\N;\N;\N
7658;1365;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p151;0;50;0;1;3159;standard;a:0:{};\N;\N;\N;\N
7659;1366;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p152;0;50;0;1;3236;standard;a:0:{};\N;\N;\N;\N
7660;1367;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p153;0;50;0;1;1680;standard;a:0:{};\N;\N;\N;\N
7661;1368;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p154;0;50;0;1;1911;standard;a:0:{};\N;\N;\N;\N
7662;1369;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p155;0;50;0;1;836;standard;a:0:{};\N;\N;\N;\N
7663;1370;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p156;0;50;0;1;958;standard;a:0:{};\N;\N;\N;\N
7664;1371;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p157;0;50;0;1;661;standard;a:0:{};\N;\N;\N;\N
7665;1372;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p158;0;50;0;1;1287;standard;a:0:{};\N;\N;\N;\N
7666;1373;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p159;0;50;0;1;1836;standard;a:0:{};\N;\N;\N;\N
